,Unnamed: 0,expression,expression_depth,first_step,model,monotonicity_entropic,run,run_uuid,training,val_loss_step_AOC,expression_name,right_upward,left_upward,right_downward,left_downward,degree
1583,1583,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), greater_than(cardinality(intersection(A, B)), cardinality(difference(A, B))))",4,,LSTM,0.2318915077749419,2,ba359ac009724d9a8f04e069811bcc72,True,3888.5847127023153,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), greater_than(cardinality(intersection(A, B)), cardinality(difference(A, B))))",0.5581695332448595,0.3025379590695876,0.1760693753487547,0.2378708568063998,0.5581695332448595
1584,1584,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), greater_than(cardinality(intersection(A, B)), cardinality(difference(A, B))))",4,,Transformer,0.2318915077749419,3,7e8a794ad2454f0daf87533a192bfa34,True,5500.573786262423,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), greater_than(cardinality(intersection(A, B)), cardinality(difference(A, B))))",0.5581695332448595,0.3025379590695876,0.1760693753487547,0.2378708568063998,0.5581695332448595
1585,1585,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), greater_than(cardinality(intersection(A, B)), cardinality(difference(A, B))))",4,,Transformer,0.2318915077749419,4,5654b89ed2bd450f8444de5d8167aeb3,True,6169.728311821818,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), greater_than(cardinality(intersection(A, B)), cardinality(difference(A, B))))",0.5581695332448595,0.3025379590695876,0.1760693753487547,0.2378708568063998,0.5581695332448595
1586,1586,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(A), B), index(cardinality(A), difference(B, A))))",4,,LSTM,0.0,1,946e8a47233447b985eb7ee7068c51cc,True,3746.400021310663,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(A), B), index(cardinality(A), difference(B, A))))",0.0,0.0,0.6689342297212363,0.0,0.6689342297212363
1587,1587,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(A), B), index(cardinality(A), difference(B, A))))",4,12852.0,LSTM,0.0,2,177d1b054278402a90748d64bf4d5884,True,3684.934013864317,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(A), B), index(cardinality(A), difference(B, A))))",0.0,0.0,0.6689342297212363,0.0,0.6689342297212363
1588,1588,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(A), B), index(cardinality(A), difference(B, A))))",4,,Transformer,0.0,3,508325a480114989905eb68847cbb275,True,5979.698259461671,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(A), B), index(cardinality(A), difference(B, A))))",0.0,0.0,0.6689342297212363,0.0,0.6689342297212363
1589,1589,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(A), B), index(cardinality(A), difference(B, A))))",4,,Transformer,0.0,4,93ea64777a1b46968544b350c0689259,True,5839.469259198755,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(A), B), index(cardinality(A), difference(B, A))))",0.0,0.0,0.6689342297212363,0.0,0.6689342297212363
1590,1590,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(A), difference(B, A)), index(cardinality(B), union(A, B))))",4,,LSTM,0.2743012451774733,1,2485daf4267f43b8888f928b84063a49,True,4563.6091882310575,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(A), difference(B, A)), index(cardinality(B), union(A, B))))",0.0,0.5421107162357685,0.713342423772586,0.0,0.713342423772586
1591,1591,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(A), difference(B, A)), index(cardinality(B), union(A, B))))",4,,LSTM,0.2743012451774733,2,915c212556c84ef4949daad35582016b,True,3973.677891522413,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(A), difference(B, A)), index(cardinality(B), union(A, B))))",0.0,0.5421107162357685,0.713342423772586,0.0,0.713342423772586
1592,1592,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(A), difference(B, A)), index(cardinality(B), union(A, B))))",4,,Transformer,0.2743012451774733,3,554de067dc1049ce93d5b90c48a9d48f,True,5199.482479251921,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(A), difference(B, A)), index(cardinality(B), union(A, B))))",0.0,0.5421107162357685,0.713342423772586,0.0,0.713342423772586
1593,1593,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(A), difference(B, A)), index(cardinality(B), union(A, B))))",4,,Transformer,0.2743012451774733,4,be2015d071ea4772bc12c780d029771f,True,5517.723255179822,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(A), difference(B, A)), index(cardinality(B), union(A, B))))",0.0,0.5421107162357685,0.713342423772586,0.0,0.713342423772586
1594,1594,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(A), B)))",4,,LSTM,0.3941939492356654,1,3ae0f8acd6664551a8a953ae9426457f,True,3169.618007595651,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(A), B)))",0.6156366412909056,0.0,0.1399416728120444,0.6156366412909056,0.6156366412909056
1595,1595,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(A), B)))",4,,LSTM,0.3941939492356654,2,91682f8e633041558c5630b5c25849f1,True,4499.441978998482,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(A), B)))",0.6156366412909056,0.0,0.1399416728120444,0.6156366412909056,0.6156366412909056
1596,1596,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(A), B)))",4,,Transformer,0.3941939492356654,3,9b680a1422984d96a60b1324174abbd6,True,3735.090293366462,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(A), B)))",0.6156366412909056,0.0,0.1399416728120444,0.6156366412909056,0.6156366412909056
1597,1597,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(A), B)))",4,,Transformer,0.3941939492356654,4,4464e1e3e8a14b40b996dac4fc81d7f0,True,3746.0566389663145,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(A), B)))",0.6156366412909056,0.0,0.1399416728120444,0.6156366412909056,0.6156366412909056
1598,1598,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))))",4,,LSTM,0.0,1,1d66780c73834f1da9b5e92ffaeaebc9,True,1657.104522332433,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))))",0.0,0.0,0.1700894070644276,0.505528885800401,0.505528885800401
1599,1599,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))))",4,8812.0,LSTM,0.0,2,eb89497a45854b98ad21c4cdc32d6c48,True,1408.0220418255194,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))))",0.0,0.0,0.1700894070644276,0.505528885800401,0.505528885800401
1600,1600,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))))",4,4522.0,Transformer,0.0,3,55dbbab3ce9b432a8a76af5398f12276,True,1407.460190241225,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))))",0.0,0.0,0.1700894070644276,0.505528885800401,0.505528885800401
1601,1601,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))))",4,10282.0,Transformer,0.0,4,818cdd78d7f94282bbce996b8ae92f9e,True,1445.6374821383506,"and(subset_eq(index(cardinality(A), union(A, B)), difference(B, A)), subset_eq(index(cardinality(B), union(A, B)), index(cardinality(B), difference(A, B))))",0.0,0.0,0.1700894070644276,0.505528885800401,0.505528885800401
1602,1602,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(A), B)), greater_than(cardinality(difference(A, B)), cardinality(intersection(A, B))))",4,3718.0,LSTM,0.183733049051071,1,ff3af768f002413e86bb2ab1e8c3244a,True,1035.400135258671,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(A), B)), greater_than(cardinality(difference(A, B)), cardinality(intersection(A, B))))",0.0244545894904586,0.5084913952442158,0.8008570196217574,0.4186633567245119,0.8008570196217574
1603,1603,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(A), B)), greater_than(cardinality(difference(A, B)), cardinality(intersection(A, B))))",4,2851.0,LSTM,0.183733049051071,2,db68b7739d1a4715be583f02e632da9a,True,812.6843538825342,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(A), B)), greater_than(cardinality(difference(A, B)), cardinality(intersection(A, B))))",0.0244545894904586,0.5084913952442158,0.8008570196217574,0.4186633567245119,0.8008570196217574
1604,1604,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(A), B)), greater_than(cardinality(difference(A, B)), cardinality(intersection(A, B))))",4,4755.0,Transformer,0.183733049051071,3,079a2c44eee443bdbdbd72226e0be439,True,1467.8600908052758,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(A), B)), greater_than(cardinality(difference(A, B)), cardinality(intersection(A, B))))",0.0244545894904586,0.5084913952442158,0.8008570196217574,0.4186633567245119,0.8008570196217574
1605,1605,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(A), B)), greater_than(cardinality(difference(A, B)), cardinality(intersection(A, B))))",4,6121.0,Transformer,0.183733049051071,4,44743d8359b24dfa9e05d38350167259,True,1344.3177327881567,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(A), B)), greater_than(cardinality(difference(A, B)), cardinality(intersection(A, B))))",0.0244545894904586,0.5084913952442158,0.8008570196217574,0.4186633567245119,0.8008570196217574
1606,1606,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(A), difference(B, A))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), A)))",4,1935.0,LSTM,0.0,1,a5299af0570447f599a34933695bff65,True,1005.7976000180644,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(A), difference(B, A))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), A)))",0.0,0.0,0.6261924541093292,0.0472531694210452,0.6261924541093292
1607,1607,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(A), difference(B, A))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), A)))",4,3831.0,LSTM,0.0,2,dd386cfc94754369adfd292e9db4e749,True,1207.3781780338322,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(A), difference(B, A))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), A)))",0.0,0.0,0.6261924541093292,0.0472531694210452,0.6261924541093292
1608,1608,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(A), difference(B, A))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), A)))",4,1921.0,Transformer,0.0,3,bcbc9070ebf14320a8e32f7c42ab96b0,True,1018.519212070736,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(A), difference(B, A))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), A)))",0.0,0.0,0.6261924541093292,0.0472531694210452,0.6261924541093292
1609,1609,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(A), difference(B, A))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), A)))",4,3833.0,Transformer,0.0,4,ff7bc92b36a34af6bb44babc0c86a7fe,True,1436.916436254629,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(A), difference(B, A))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), A)))",0.0,0.0,0.6261924541093292,0.0472531694210452,0.6261924541093292
1610,1610,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), equals(cardinality(intersection(A, B)), cardinality(difference(B, A))))",4,13070.0,LSTM,0.3313616226784412,1,85e8ab93af9949f89e3a3e9e356dfb03,True,2984.929889166495,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), equals(cardinality(intersection(A, B)), cardinality(difference(B, A))))",0.0,0.8140161958339819,0.7153284542810224,0.4121654798794542,0.8140161958339819
1611,1611,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), equals(cardinality(intersection(A, B)), cardinality(difference(B, A))))",4,11424.0,LSTM,0.3313616226784412,2,7136c3f5502645039b9117a10dcbf738,True,2272.9996749798884,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), equals(cardinality(intersection(A, B)), cardinality(difference(B, A))))",0.0,0.8140161958339819,0.7153284542810224,0.4121654798794542,0.8140161958339819
1612,1612,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), equals(cardinality(intersection(A, B)), cardinality(difference(B, A))))",4,,Transformer,0.3313616226784412,3,068b8b511a8b4e5bb707c2eb14a32017,True,4325.114762481302,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), equals(cardinality(intersection(A, B)), cardinality(difference(B, A))))",0.0,0.8140161958339819,0.7153284542810224,0.4121654798794542,0.8140161958339819
1613,1613,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), equals(cardinality(intersection(A, B)), cardinality(difference(B, A))))",4,,Transformer,0.3313616226784412,4,f6439989c4da4aa28c37c2177a5a4e6f,True,4304.0374849084765,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), equals(cardinality(intersection(A, B)), cardinality(difference(B, A))))",0.0,0.8140161958339819,0.7153284542810224,0.4121654798794542,0.8140161958339819
1614,1614,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), greater_than(cardinality(difference(A, B)), cardinality(B)))",4,10214.0,LSTM,0.670565179634975,1,8851ae28204a40c2b2b630094b93faeb,True,1999.7125097824028,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), greater_than(cardinality(difference(A, B)), cardinality(B)))",0.0250679649554916,0.9010754963765706,1.0,0.4926555354786645,1.0
1615,1615,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), greater_than(cardinality(difference(A, B)), cardinality(B)))",4,11270.0,LSTM,0.670565179634975,2,d20b975ef1d541148f8d1cfc93e6a715,True,2018.184481115255,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), greater_than(cardinality(difference(A, B)), cardinality(B)))",0.0250679649554916,0.9010754963765706,1.0,0.4926555354786645,1.0
1616,1616,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), greater_than(cardinality(difference(A, B)), cardinality(B)))",4,,Transformer,0.670565179634975,3,493059dcb7684c0781faa1170bc3ad96,True,2590.020809427137,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), greater_than(cardinality(difference(A, B)), cardinality(B)))",0.0250679649554916,0.9010754963765706,1.0,0.4926555354786645,1.0
1617,1617,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), greater_than(cardinality(difference(A, B)), cardinality(B)))",4,,Transformer,0.670565179634975,4,bbfe2cd2a7c242c98608b033d9deb550,True,2882.1424180432223,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), greater_than(cardinality(difference(A, B)), cardinality(B)))",0.0250679649554916,0.9010754963765706,1.0,0.4926555354786645,1.0
1618,1618,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), greater_than(cardinality(difference(A, B)), cardinality(intersection(A, B))))",4,13720.0,LSTM,0.3967791653763201,1,9c5c919e54a04fd39284b0a0b85c4b63,True,2665.548743354389,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), greater_than(cardinality(difference(A, B)), cardinality(intersection(A, B))))",0.0278717745716738,0.7987592570202502,0.9076442033730012,0.2714275055176492,0.9076442033730012
1619,1619,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), greater_than(cardinality(difference(A, B)), cardinality(intersection(A, B))))",4,10373.0,LSTM,0.3967791653763201,2,9543a44c1a9742d88917bc7a83133bc2,True,2354.034369496469,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), greater_than(cardinality(difference(A, B)), cardinality(intersection(A, B))))",0.0278717745716738,0.7987592570202502,0.9076442033730012,0.2714275055176492,0.9076442033730012
1620,1620,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), greater_than(cardinality(difference(A, B)), cardinality(intersection(A, B))))",4,,Transformer,0.3967791653763201,3,a893b013c4624064a5b5a87c36e6a73a,True,4811.426797539927,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), greater_than(cardinality(difference(A, B)), cardinality(intersection(A, B))))",0.0278717745716738,0.7987592570202502,0.9076442033730012,0.2714275055176492,0.9076442033730012
1621,1621,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), greater_than(cardinality(difference(A, B)), cardinality(intersection(A, B))))",4,,Transformer,0.3967791653763201,4,d76ba3fe0f5d49f8bef6af01b24b1129,True,3505.0539380819537,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), greater_than(cardinality(difference(A, B)), cardinality(intersection(A, B))))",0.0278717745716738,0.7987592570202502,0.9076442033730012,0.2714275055176492,0.9076442033730012
1622,1622,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",4,,LSTM,0.3875767876288174,1,fc2c21da659c4f1cbccd8fcae754ce76,True,5838.727677277289,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",0.17701855311472,0.5615918521408143,0.5615918521408143,0.0885616637479228,0.5615918521408143
1623,1623,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",4,14640.0,LSTM,0.3875767876288174,2,9518a0fa9248476aa6cd91d8a1c95052,True,2841.018391701044,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",0.17701855311472,0.5615918521408143,0.5615918521408143,0.0885616637479228,0.5615918521408143
1624,1624,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",4,,Transformer,0.3875767876288174,3,659863ffcdff4532aa73a886ccba6d49,True,2711.919575060252,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",0.17701855311472,0.5615918521408143,0.5615918521408143,0.0885616637479228,0.5615918521408143
1625,1625,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",4,,Transformer,0.3875767876288174,4,2dafbb8d667d454ea1f62d0cc63c0115,True,3056.368676108774,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",0.17701855311472,0.5615918521408143,0.5615918521408143,0.0885616637479228,0.5615918521408143
1626,1626,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), union(A, B))))",4,,LSTM,0.4356479932010775,1,1987d7654ddf4cf19a051dd95c210cb2,True,3547.863488339819,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), union(A, B))))",0.0,0.8025455255194822,0.7633602060049276,0.0392124876291127,0.8025455255194822
1627,1627,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), union(A, B))))",4,,LSTM,0.4356479932010775,2,ec8b0c5df1054648a16fd3b7b0875f8f,True,3391.5220811548643,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), union(A, B))))",0.0,0.8025455255194822,0.7633602060049276,0.0392124876291127,0.8025455255194822
1628,1628,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), union(A, B))))",4,,Transformer,0.4356479932010775,3,41e0d232292e4aeeb55a78200e9d228a,True,4039.218658913858,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), union(A, B))))",0.0,0.8025455255194822,0.7633602060049276,0.0392124876291127,0.8025455255194822
1629,1629,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), union(A, B))))",4,,Transformer,0.4356479932010775,4,cbceb8c0212d4590993bba29b1fb47c5,True,5286.885058423504,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), A)), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(B), union(A, B))))",0.0,0.8025455255194822,0.7633602060049276,0.0392124876291127,0.8025455255194822
1630,1630,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), difference(A, B))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",4,5919.0,LSTM,0.6911829704482548,1,c93a97fc17274af49480a168214f1338,True,1368.09997037251,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), difference(A, B))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",0.1856010046583779,0.5575899273885838,0.5800252722535393,0.0803501709374334,0.5800252722535393
1631,1631,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), difference(A, B))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",4,7541.0,LSTM,0.6911829704482548,2,03293e8beaad47fa84ce0072ea63c068,True,1429.197986584419,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), difference(A, B))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",0.1856010046583779,0.5575899273885838,0.5800252722535393,0.0803501709374334,0.5800252722535393
1632,1632,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), difference(A, B))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",4,,Transformer,0.6911829704482548,3,15d3ed5aa08442549f784f504f2b5109,True,2209.254326561175,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), difference(A, B))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",0.1856010046583779,0.5575899273885838,0.5800252722535393,0.0803501709374334,0.5800252722535393
1633,1633,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), difference(A, B))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",4,13150.0,Transformer,0.6911829704482548,4,191bdb1232b34b90b58b0a5a451a1c73,True,1861.5189356871413,"and(subset_eq(index(cardinality(A), union(A, B)), index(cardinality(B), difference(A, B))), subset_eq(index(cardinality(B), difference(A, B)), index(cardinality(A), union(A, B))))",0.1856010046583779,0.5575899273885838,0.5800252722535393,0.0803501709374334,0.5800252722535393
1634,1634,"and(subset_eq(index(cardinality(A), union(A, B)), intersection(A, B)), equals(cardinality(B), cardinality(difference(A, B))))",4,,LSTM,0.3156551821594647,1,cec6e20c0380442d953dfd02a4ec5018,True,2224.1084913995583,"and(subset_eq(index(cardinality(A), union(A, B)), intersection(A, B)), equals(cardinality(B), cardinality(difference(A, B))))",0.263286681519372,0.5205251356844468,0.6125623711640519,0.2145792905515116,0.6125623711640519
1635,1635,"and(subset_eq(index(cardinality(A), union(A, B)), intersection(A, B)), equals(cardinality(B), cardinality(difference(A, B))))",4,7925.0,LSTM,0.3156551821594647,2,19ecbc80fb4f468dade48c752c659e58,True,1738.149993716157,"and(subset_eq(index(cardinality(A), union(A, B)), intersection(A, B)), equals(cardinality(B), cardinality(difference(A, B))))",0.263286681519372,0.5205251356844468,0.6125623711640519,0.2145792905515116,0.6125623711640519
1636,1636,"and(subset_eq(index(cardinality(A), union(A, B)), intersection(A, B)), equals(cardinality(B), cardinality(difference(A, B))))",4,,Transformer,0.3156551821594647,3,794aad53169b42879ede3a06f4f93ff7,True,2499.241302060429,"and(subset_eq(index(cardinality(A), union(A, B)), intersection(A, B)), equals(cardinality(B), cardinality(difference(A, B))))",0.263286681519372,0.5205251356844468,0.6125623711640519,0.2145792905515116,0.6125623711640519
1637,1637,"and(subset_eq(index(cardinality(A), union(A, B)), intersection(A, B)), equals(cardinality(B), cardinality(difference(A, B))))",4,,Transformer,0.3156551821594647,4,4dd0fd8dd5ac4bbab4408212495c1354,True,2763.13732572319,"and(subset_eq(index(cardinality(A), union(A, B)), intersection(A, B)), equals(cardinality(B), cardinality(difference(A, B))))",0.263286681519372,0.5205251356844468,0.6125623711640519,0.2145792905515116,0.6125623711640519
1638,1638,"and(subset_eq(index(cardinality(A), union(A, B)), intersection(A, B)), greater_than(cardinality(intersection(A, B)), cardinality(difference(B, A))))",4,,LSTM,0.4530935707986649,1,db7d39255fd8449bb9a6f133e611f165,True,3069.526667750732,"and(subset_eq(index(cardinality(A), union(A, B)), intersection(A, B)), greater_than(cardinality(intersection(A, B)), cardinality(difference(B, A))))",0.2465697069831611,0.9411273974399136,0.4308856601190989,0.0400306737120955,0.9411273974399136
1639,1639,"and(subset_eq(index(cardinality(A), union(A, B)), intersection(A, B)), greater_than(cardinality(intersection(A, B)), cardinality(difference(B, A))))",4,,LSTM,0.4530935707986649,2,95a783b24d734ef993b2a4cec8cd1853,True,3381.144429145032,"and(subset_eq(index(cardinality(A), union(A, B)), intersection(A, B)), greater_than(cardinality(intersection(A, B)), cardinality(difference(B, A))))",0.2465697069831611,0.9411273974399136,0.4308856601190989,0.0400306737120955,0.9411273974399136
1640,1640,"and(subset_eq(index(cardinality(A), union(A, B)), intersection(A, B)), greater_than(cardinality(intersection(A, B)), cardinality(difference(B, A))))",4,,Transformer,0.4530935707986649,3,72369c1e7f4449789e9171209b001362,True,4141.50699708797,"and(subset_eq(index(cardinality(A), union(A, B)), intersection(A, B)), greater_than(cardinality(intersection(A, B)), cardinality(difference(B, A))))",0.2465697069831611,0.9411273974399136,0.4308856601190989,0.0400306737120955,0.9411273974399136
